ratio,Spacy_entity,Spacy_tag,Spacy_clean_entities,Wiki_entity,Wiki_tag,Wiki_clean_entities
81,a Contemptor Dreadnought,'PERSON',a contemptor dreadnought,Contemptor Pattern Dreadnought,,contemptor pattern dreadnought
91,the  Contemptor Pattern Dreadnought s,'ORG',the contemptor pattern dreadnought s,Contemptor Pattern Dreadnought,,contemptor pattern dreadnought
82,Worldmaker,'PERSON',worldmaker,Worldbreaker,,worldbreaker
86,Centurion Space Marine,'PERSON',centurion space marine,Centurion (Space Marine Rank),,centurion (space marine rank)
81,Centurion Space Marine Rank Centurions,'ORG',centurion space marine rank centurions,Centurion (Space Marine Rank),,centurion (space marine rank)
93,Sus an Membrane,'PERSON',sus an membrane,Sus-an Membrane,,sus-an membrane
86,the  Macragge s Honour,'ORG',the macragge s honour,Macragges Honour,,macragges honour
81,Cursed Founding,'ORG',cursed founding,3rd Founding,,3rd founding
82,Tyrannic War Veteran Veterans,'ORG',tyrannic war veteran veterans,#Tyrannic War Veterans,,#tyrannic war veterans
95,Tyrannic War Veteran s,'ORG',tyrannic war veteran s,#Tyrannic War Veterans,,#tyrannic war veterans
98,Tyrannic War Veterans,'ORG',tyrannic war veterans,#Tyrannic War Veterans,,#tyrannic war veterans
89,the Tyrannic War Veterans,'ORG',the tyrannic war veterans,#Tyrannic War Veterans,,#tyrannic war veterans
82,Cassius Tyrannic War Veterans,'ORG',cassius tyrannic war veterans,#Tyrannic War Veterans,,#tyrannic war veterans
88,the Corinth Crusade,'ORG',the corinth crusade,Corinth Crusade,,corinth crusade
82,Titus Space Marine Titus,'PERSON',titus space marine titus,Titus (Space Marine),,titus (space marine)
95,Titus Space Marine,'PERSON',titus space marine,Titus (Space Marine),,titus (space marine)
86,this Space Marine,'PERSON',this space marine,Titus (Space Marine),,titus (space marine)
92,La Kais,'PERSON',la kais,LaKais,,lakais
89,the  Rubicon Primaris,'ORG',the rubicon primaris,Rubicon Primaris,,rubicon primaris
81,Bastion Primaris,'LOC',bastion primaris,Rubicon Primaris,,rubicon primaris
88,the   Banner of Macragge,'ORG',the  banner of macragge,Banner of Macragge,,banner of macragge
90,the  Banner of Macragge,'ORG',the banner of macragge,Banner of Macragge,,banner of macragge
81,the Chaos Sorcerer,'PERSON',the chaos sorcerer,Chaos Sorceror,,chaos sorceror
87,Chaos   Sorcerers,'ORG',chaos  sorcerers,Chaos Sorceror,,chaos sorceror
87,A Chaos Sorcerer,'PERSON',a chaos sorcerer,Chaos Sorceror,,chaos sorceror
87,Chaos Sorcerer s,'ORG',chaos sorcerer s,Chaos Sorceror,,chaos sorceror
83,a Sector Imperialis,'ORG',a sector imperialis,Raptor Imperialis,,raptor imperialis
89,the  Raptor Imperialis,'ORG',the raptor imperialis,Raptor Imperialis,,raptor imperialis
82,Sector Imperialis,'ORG',sector imperialis,Raptor Imperialis,,raptor imperialis
88,Mark VI Corvus Armour,'PERSON',mark vi corvus armour,Mark VI Corvus Power Armour,,mark vi corvus power armour
82,Narcium,'LOC',narcium,Narthecium,,narthecium
83,a Mark IV  Castraferrum Dreadnought,'PERSON',a mark iv castraferrum dreadnought,Castraferrum Dreadnought,,castraferrum dreadnought
84,Mark IV Castraferrum Dreadnoughts,'PERSON',mark iv castraferrum dreadnoughts,Castraferrum Dreadnought,,castraferrum dreadnought
88,the High Lords of Terra,'PERSON',the high lords of terra,High Lord of Terra,,high lord of terra
83,the Lords of Terra,'PERSON',the lords of terra,High Lord of Terra,,high lord of terra
92,the  Order of the Silent Vow,'ORG',the order of the silent vow,Order of the Silent Vow,,order of the silent vow
86,the  Sisters Repentia,'ORG',the sisters repentia,Sister Repentia,,sister repentia
88,the Sister Repentia,'PERSON',the sister repentia,Sister Repentia,,sister repentia
94,Retributor Squad s,'ORG',retributor squad s,Retributor Squad,,retributor squad
88,Word of Faith,'ORG',word of faith,War of Faith,,war of faith
86,Aeldari Technology,'ORG',aeldari technology,Aeldari Mythology,,aeldari mythology
89,The Fall of the Eldar,'PERSON',the fall of the eldar,Fall of the Eldar,,fall of the eldar
85,The  Fall of the Aeldari,'PERSON',the fall of the aeldari,Fall of the Eldar,,fall of the eldar
84,the Aspect Shrines,'ORG',the aspect shrines,Aspect Shrine,,aspect shrine
90,an Aspect Shrine,'ORG',an aspect shrine,Aspect Shrine,,aspect shrine
87,the  Aspect Shrine,'ORG',the aspect shrine,Aspect Shrine,,aspect shrine
90,Nightshard,'LOC',nightshard,Nightshade,,nightshade
92,Sli tha,'PERSON',sli tha,Slitha,,slitha
83,Slaith,'PERSON',slaith,Slitha,,slitha
82,the  Herald of Slaanesh,'PERSON',the herald of slaanesh,Steed of Slaanesh,,steed of slaanesh
89,Night Scythe s.,'PERSON',night scythe s.,Night Scythe,,night scythe
86,Lyx,'PERSON',lyx,Lynx,,lynx
83,Thorne,'PERSON',thorne,Hornet,,hornet
91,Horne,'PERSON',horne,Hornet,,hornet
93,Jetbike Eldar,'ORG',jetbike eldar,Jetbike (Eldar),,jetbike (eldar)
83,aron Knight,'PERSON',aron knight,Dragon Knight,,dragon knight
96,Dragon Knights,'PERSON',dragon knights,Dragon Knight,,dragon knight
83,Draconis Knights,'NORP',draconis knights,Dragon Knight,,dragon knight
86,Draconis Knight,'PERSON',draconis knight,Dragon Knight,,dragon knight
93,Dragon Knight s,'PERSON',dragon knight s,Dragon Knight,,dragon knight
84,Malan tai s,'PERSON',malan tai s,Malantai,,malantai
94,Malan tai,'PERSON',malan tai,Malantai,,malantai
91,N kari,'PERSON',n kari,Nkari,,nkari
86,Spear of Starlight,'PERSON',spear of starlight,Spear of Twilight,,spear of twilight
89,Morai Heg,'PERSON',morai heg,Morai-Heg,,morai-heg
92,the  Kabal of the Wraithkind,'ORG',the kabal of the wraithkind,Kabal of the Wraithkind,,kabal of the wraithkind
92,the  Cult of the Flayed Hand,'ORG',the cult of the flayed hand,Cult of the Flayed Hand,,cult of the flayed hand
84,the  Wych  Cult of the Flayed Hand,'ORG',the wych cult of the flayed hand,Cult of the Flayed Hand,,cult of the flayed hand
81,Tyranid Spacecraft,'ORG',tyranid spacecraft,Raider (Spacecraft),,raider (spacecraft)
87,Dark Alliance,'ORG',dark alliance,Dark Lance,,dark lance
91,Dark Lance s,'PERSON',dark lance s,Dark Lance,,dark lance
82,Eldar   Shuriken Weapons,'ORG',eldar  shuriken weapons,shuriken weapons,,shuriken weapons
84,any Space Marine,'PERSON',any space marine,Company (Space Marine),,company (space marine)
95,Company Space Marine,'ORG',company space marine,Company (Space Marine),,company (space marine)
91,1  Company Space Marine,'ORG',1 company space marine,Company (Space Marine),,company (space marine)
91,a  Company Space Marine,'ORG',a company space marine,Company (Space Marine),,company (space marine)
81,Captain Space Marine,'ORG',captain space marine,Company (Space Marine),,company (space marine)
91,7  Company Space Marine,'ORG',7 company space marine,Company (Space Marine),,company (space marine)
81,Kelmon Firesight s,'PERSON',kelmon firesight s,Kemon Farsight,,kemon farsight
87,Kelmon Firesight,'PERSON',kelmon firesight,Kemon Farsight,,kemon farsight
95,Windriders,'NORP',windriders,Windrider,,windrider
83,a Wild Rider s,'PERSON',a wild rider s,Wild Rider,,wild rider
83,Wild Riders of,'PERSON',wild riders of,Wild Rider,,wild rider
87,the  Eldar Lexicon,'ORG',the eldar lexicon,Eldar Lexicon,,eldar lexicon
84,Witchbane,'PERSON',witchbane,Witchblade,,witchblade
84,the Lords Militant,'ORG',the lords militant,Lord Militant,,lord militant
84,Lord Militant Vesh,'PERSON',lord militant vesh,Lord Militant,,lord militant
92,the Order of the Fiery Heart,'ORG',the order of the fiery heart,Order of the Fiery Heart,,order of the fiery heart
86,The  Order of the Fiery Tear,'ORG',the order of the fiery tear,Order of the Fiery Heart,,order of the fiery heart
86,The Ardent Blade,'PERSON',the ardent blade,Ardent Blade,,ardent blade
83,Purist,'NORP',purist,priest,,priest
81,Promethean  Chapter,'ORG',promethean chapter,Promethean War,,promethean war
83,Promethean,'NORP',promethean,Promethean War,,promethean war
95,Immolators,'NORP',immolators,Immolator,,immolator
82,Idolator,'PERSON',idolator,Immolator,,immolator
95,a  Tesseract Labyrinth,'LOC',a tesseract labyrinth,Tesseract Labyrinth,,tesseract labyrinth
87,the  Lord of Flies,'PERSON',the lord of flies,Lord of Flies,,lord of flies
91,God Emperor,'PERSON',god emperor,God-Emperor,,god-emperor
86,The Laughing God,'PERSON',the laughing god,Laughing God,,laughing god
91,the Ecclesiarchal Palace,'ORG',the ecclesiarchal palace,Ecclesiarchal Palace,,ecclesiarchal palace
82,the  Pariah Nexus,'ORG',the pariah nexus,War in the Pariah Nexus,,war in the pariah nexus
95,olt Pistol,'PERSON',olt pistol,Bolt Pistol,,bolt pistol
88,the  Decree Passive,'ORG',the decree passive,Decree Passive,,decree passive
95,Shas O Kais,'PERSON',shas o kais,ShasO Kais,,shaso kais
82,Shas la Kais,'PERSON',shas la kais,ShasO Kais,,shaso kais
91,Shas O Kais’,'PERSON',shas o kais’,ShasO Kais,,shaso kais
82,Shas ui Kais,'PERSON',shas ui kais,ShasO Kais,,shaso kais
82,Shas Ka,'PERSON',shas ka,ShasO Kais,,shaso kais
92,a Dark Crusade,'ORG',a dark crusade,Dark Crusade,,dark crusade
86,The Dark Crusade,'PERSON',the dark crusade,Dark Crusade,,dark crusade
83,Montar,'LOC',montar,Montka,,montka
92,Mont ka,'PERSON',mont ka,Montka,,montka
89,the Ministorum  Priest,'PERSON',the ministorum priest,Ministorum Priest,,ministorum priest
83,Imperial Terran,'NORP',imperial terran,Imperial Titan,,imperial titan
85,the Imperial Titans,'ORG',the imperial titans,Imperial Titan,,imperial titan
93,Pathfinder Tau,'ORG',pathfinder tau,Pathfinder (Tau),,pathfinder (tau)
81,Pathfinder Teams,'ORG',pathfinder teams,Pathfinder (Tau),,pathfinder (tau)
84,Pathfinder Team,'ORG',pathfinder team,Pathfinder (Tau),,pathfinder (tau)
89,Steam,'ORG',steam,team,,team
86,the  Greater Good,'ORG',the greater good,Greater Good,,greater good
93,Railguns,'ORG',railguns,Railgun,,railgun
86,the Star Hunters,'ORG',the star hunters,Star Hunters,,star hunters
82,Tau Hunter,'ORG',tau hunter,Star Hunters,,star hunters
83,The Storm Walker,'PERSON',the storm walker,Storm Walkers,,storm walkers
87,the  Storm Walkers,'ORG',the storm walkers,Storm Walkers,,storm walkers
85,The Wars for Armageddon,'PERSON',the wars for armageddon,First War for Armageddon,,first war for armageddon
88,Warpborn,'NORP',warpborn,War-Born,,war-born
88,the King in Yellow,'PERSON',the king in yellow,King in Yellow,,king in yellow
83,Scorer,'PERSON',scorer,sorcer,,sorcer
81,Inquisition Ordos,'ORG',inquisition ordos,Inquisitor Lord,,inquisitor lord
83,Inquisitor ial,'NORP',inquisitor ial,Inquisitor Lord,,inquisitor lord
88,The Inquisitor Lord,'PERSON',the inquisitor lord,Inquisitor Lord,,inquisitor lord
83,Inquisitor Rex,'PERSON',inquisitor rex,Inquisitor Lord,,inquisitor lord
96,Untouchables,'ORG',untouchables,Untouchable,,untouchable
82,Data Slate s,'ORG',data slate s,Data-Slate,,data-slate
90,Data Slate,'ORG',data slate,Data-Slate,,data-slate
91,Titan Moon,'LOC',titan moon,Titan (moon),,titan (moon)
88,the Imperial Tithe,'ORG',the imperial tithe,Imperial Tithe,,imperial tithe
93,Imperial Tithe s,'ORG',imperial tithe s,Imperial Tithe,,imperial tithe
86,Imperial Faith,'ORG',imperial faith,Imperial Tithe,,imperial tithe
88,Valykrie,'PERSON',valykrie,Valkyrie,,valkyrie
94,Valkyries,'ORG',valkyries,Valkyrie,,valkyrie
93,Tarkh ax,'PERSON',tarkh ax,Tarkhax,,tarkhax
82,Tarkh ax s,'PERSON',tarkh ax s,Tarkhax,,tarkhax
83,Tarka,'PERSON',tarka,Tarkhax,,tarkhax
88,T au command,'ORG',t au command,Tau Commander,,tau commander
96,T au Commander,'ORG',t au commander,Tau Commander,,tau commander
85,The Commander,'PERSON',the commander,Tau Commander,,tau commander
93,T au Commanders,'PERSON',t au commanders,Tau Commander,,tau commander
96,Tau Commanders,'ORG',tau commanders,Tau Commander,,tau commander
90,a  T au Commander,'ORG',a t au commander,Tau Commander,,tau commander
87,T au Commander s.,'ORG',t au commander s.,Tau Commander,,tau commander
90,T au Commander s,'ORG',t au commander s,Tau Commander,,tau commander
83,a Tank Commander,'PERSON',a tank commander,Tau Commander,,tau commander
84,a  T au Commander  s,'ORG',a t au commander s,Tau Commander,,tau commander
82,Commander   ,'ORG',commander,Tau Commander,,tau commander
93,O Shovah,'PERSON',o shovah,OShovah,,oshovah
92,Shovah,'PERSON',shovah,OShovah,,oshovah
82,O Shovah s,'PERSON',o shovah s,OShovah,,oshovah
87,T au Planet,'ORG',t au planet,Tau (Planet),,tau (planet)
82,Rigellian  Imperial Guard,'ORG',rigellian imperial guard,Sergeant (Imperial Guard),,sergeant (imperial guard)
96,Sergeant Imperial Guard,'ORG',sergeant imperial guard,Sergeant (Imperial Guard),,sergeant (imperial guard)
81,Veteran Imperial Guard,'ORG',veteran imperial guard,Sergeant (Imperial Guard),,sergeant (imperial guard)
93,Velk Han,'PERSON',velk han,VelkHan,,velkhan
83,Cadian   Imperial Guard,'ORG',cadian  imperial guard,Captain (Imperial Guard),,captain (imperial guard)
96,Captain Imperial Guard,'ORG',captain imperial guard,Captain (Imperial Guard),,captain (imperial guard)
84,Cadian  Imperial Guard  ,'ORG',cadian imperial guard,Captain (Imperial Guard),,captain (imperial guard)
85,the Malfian Sub Sector,'LOC',the malfian sub sector,Malfian Sub-sector,,malfian sub-sector
94,Malfian Sub Sector,'ORG',malfian sub sector,Malfian Sub-sector,,malfian sub-sector
83,a Space Marine,'NORP',a space marine,Space Marine II,,space marine ii
90,Space Marine s,'ORG',space marine s,Space Marine II,,space marine ii
84,a Space Marine s,'PERSON',a space marine s,Space Marine II,,space marine ii
85,Space Marine Biker,'ORG',space marine biker,Space Marine II,,space marine ii
85,pace Marine   ,'ORG',pace marine,Space Marine II,,space marine ii
81,Space Marine Initiates,'ORG',space marine initiates,Space Marine II,,space marine ii
81,Space Marine Khan,'PERSON',space marine khan,Space Marine II,,space marine ii
81,pace Marines,'NORP',pace marines,Space Marine II,,space marine ii
83,Space Marine’s,'PERSON',space marine’s,Space Marine II,,space marine ii
83,Space Marines’,'ORG',space marines’,Space Marine II,,space marine ii
82,Veteran Imperial Guard,'ORG',veteran imperial guard,Lieutenant (Imperial Guard),,lieutenant (imperial guard)
83,Chaos Terminator s,'ORG',chaos terminator s,Chaos Terminator Armour,,chaos terminator armour
83,the Angels of Redemption,'PERSON',the angels of redemption,Age of Redemption,,age of redemption
89,The Age of Redemption,'PERSON',the age of redemption,Age of Redemption,,age of redemption
86,Hand of Redemption,'PERSON',hand of redemption,Age of Redemption,,age of redemption
82,the  No Redemption,'ORG',the no redemption,Age of Redemption,,age of redemption
89,Blade of Redemption,'PERSON',blade of redemption,Age of Redemption,,age of redemption
88,the  Malus Codicium  ,'ORG',the malus codicium,Malus Codicium,,malus codicium
83,a Hive World,'LOC',a hive world,hive worlder,,hive worlder
83,Hive World s,'LOC',hive world s,hive worlder,,hive worlder
94,Sub sector Aurelia,'LOC',sub sector aurelia,Sub-sector Aurelia,,sub-sector aurelia
93,Frigates,'PERSON',frigates,frigate,,frigate
88,the   Praetorian of Terra,'PERSON',the  praetorian of terra,Praetorian of Terra,,praetorian of terra
90,the Praetorian of Terra,'PERSON',the praetorian of terra,Praetorian of Terra,,praetorian of terra
93,Battle Automata,'ORG',battle automata,Battle-Automata,,battle-automata
82,the  Battle Automata,'ORG',the battle automata,Battle-Automata,,battle-automata
90,Battle Autuomata  ,'ORG',battle autuomata,Battle-Automata,,battle-automata
95,Aaron Dembski Bowden,'PERSON',aaron dembski bowden,Aaron Dembski-Bowden,,aaron dembski-bowden
90,Aaron Demsbki Bowden,'PERSON',aaron demsbki bowden,Aaron Dembski-Bowden,,aaron dembski-bowden
90,Aaron Dembski Bowden’s,'PERSON',aaron dembski bowden’s,Aaron Dembski-Bowden,,aaron dembski-bowden
90,Aaron Dembski Bowdon,'PERSON',aaron dembski bowdon,Aaron Dembski-Bowden,,aaron dembski-bowden
92,Aaron Demski Bowden,'PERSON',aaron demski bowden,Aaron Dembski-Bowden,,aaron dembski-bowden
89,the  Karthago Crusade,'ORG',the karthago crusade,Karthago Crusade,,karthago crusade
86,the  Karthargo Crusade,'ORG',the karthargo crusade,Karthago Crusade,,karthago crusade
81,Imperial Fists 1st Company 1st Company,'ORG',imperial fists 1st company 1st company,Imperial Fists 1st Company,,imperial fists 1st company
93,the Imperial Fists 1st Company,'ORG',the imperial fists 1st company,Imperial Fists 1st Company,,imperial fists 1st company
86,the Imperial Fists 9th Company,'ORG',the imperial fists 9th company,Imperial Fists 1st Company,,imperial fists 1st company
86,the  Imperial Fists 5th Company,'ORG',the imperial fists 5th company,Imperial Fists 1st Company,,imperial fists 1st company
82,the  Imperial Fists 3rd Company,'ORG',the imperial fists 3rd company,Imperial Fists 1st Company,,imperial fists 1st company
82,Imperial Fists  4 sup th sup Company,'ORG',imperial fists 4 sup th sup company,Imperial Fists 1st Company,,imperial fists 1st company
86,the  Imperial Fists 8th Company,'ORG',the imperial fists 8th company,Imperial Fists 1st Company,,imperial fists 1st company
86,the  Imperial Fists 7th Company,'ORG',the imperial fists 7th company,Imperial Fists 1st Company,,imperial fists 1st company
